id,response,response_nofill,item,item_nofill,SemDis_cbowukwacsubtitle_nf_m,SemDis_cbowsubtitle_nf_m,SemDis_cbowBNCwikiukwac_nf_m,SemDis_TASA_nf_m,SemDis_glove_nf_m,SemDis_MEAN,SemDis_factor
85087,use as mirror,use mirror,comb,comb,0.90469,1.03646,0.9867,1.01739,1.08415,1.00588,0.09593
85087,break a window,break window,baseball,baseball,1.04738,0.96112,1.05036,1.06897,1.20551,1.06667,0.17006
85087,throw at someone,throw someone,baseball,baseball,0.95677,1.15437,1.07835,0.89232,1.15558,1.04748,0.17188
85087,use as whip,use whip,belt,belt,1.00123,0.97337,1.02142,0.92605,1.09701,1.00382,0.1214
85087,fake a time,fake time,clock,clock,1.0645,0.91543,1.0621,1.01444,1.31302,1.0739,0.18243
85087,wake you up,wake,clock,clock,0.67939,0.78639,0.91328,0.72185,0.86613,0.79341,-0.10902
85087,serve as decoration,serve decoration,clock,clock,0.99392,0.97656,1.00427,0.95963,1.20194,1.02726,0.13194
85087,hide face,hide face,hat,hat,1.00622,0.93979,1.01752,1.01855,1.10238,1.01689,0.12172
85087,blindfold,blindfold,hat,hat,0.64791,0.72562,0.6967,1.01802,0.80313,0.77828,-0.19649
85087,knocking somethig over,knocking somethig,pillow,pillow,0.83531,0.94565,0.94429,0.90616,0.91908,0.9101,0.00679
85087,earmuffs,earmuffs,pillow,pillow,0.72844,0.79849,0.6705,0.95856,0.77625,0.78645,-0.17224
85087,weapon,weapon,sock,sock,0.82373,0.94051,0.85223,1.01228,0.92211,0.91017,-0.02226
85087,blindfold,blindfold,sock,sock,0.72112,0.78172,0.77271,1.02681,0.85662,0.8318,-0.12576
85087,tissue,tissue,sock,sock,0.90718,0.88841,0.87388,0.98644,0.89338,0.90986,-0.00499
85087,clean your ear,clean ear,pencil,pencil,0.93038,0.96493,0.92878,1.01187,1.01383,0.96996,0.05786
85087,open a package,open package,pencil,pencil,0.95235,0.92755,0.98246,1.00995,1.05646,0.98575,0.08198
85087,covering something,covering something,purse,purse,1.02655,1.13101,1.07041,0.97296,1.08621,1.05743,0.18178
85087,mirror,mirror,knife,knife,0.77473,0.96936,0.85637,1.04212,0.80397,0.88931,-0.04631
85087,weight balance,weight balance,lamp,lamp,1.1255,0.99212,0.93255,1.07324,1.11945,1.04857,0.14822
85087,lifting,lifting,lamp,lamp,0.88814,0.96705,0.9234,0.94859,0.96209,0.93785,0.03059
85087,cover the head,cover head,bucket,bucket,0.84566,1.05564,1.0973,0.98971,1.09354,1.01637,0.11891
85087,stand on to reach something,stand reach something,bucket,bucket,0.81258,0.94254,0.91843,1.0605,0.89006,0.92482,-0.00392
85091,pillow,pillow,purse,purse,0.71399,0.81625,0.76125,1.01776,0.7884,0.81953,-0.13564
85091,weapon,weapon,purse,purse,0.73101,0.80493,0.88893,0.95845,0.84577,0.84582,-0.08358
85091,chiar,chiar,purse,purse,NA,NA,NA,NA,NA,NaN,NA
85091,plate,plate,clock,clock,0.85421,0.87313,0.89926,0.95873,0.80009,0.87708,-0.03255
85091,table,table,clock,clock,0.76489,0.80443,0.82374,1.04495,0.74535,0.83667,-0.10461
85091,chair,chair,bucket,bucket,0.66555,0.81521,0.87698,0.93862,0.77695,0.81466,-0.11848
85091,table,table,bucket,bucket,0.71522,0.83623,0.82964,0.85128,0.76509,0.79949,-0.12225
85091,drum,drum,bucket,bucket,0.79027,0.87584,0.81045,0.93981,0.79388,0.84205,-0.08576
85091,workout equipment,workout equipment,bucket,bucket,1.09146,0.97622,0.96454,0.94772,1.07125,1.01024,0.12899
85091,headband,headband,belt,belt,0.56302,0.78229,0.71939,0.92223,0.79347,0.75608,-0.21205
85091,weapon,weapon,belt,belt,0.7537,0.84987,0.84457,0.91435,0.73289,0.81908,-0.10223
85091,scratcher,scratcher,comb,comb,0.74406,0.80627,0.76571,1.01956,0.90122,0.84736,-0.10932
85091,massager,massager,comb,comb,0.82791,0.78642,0.78607,NA,0.91192,0.82808,-0.08581
85091,weapon,weapon,fork,fork,0.77246,0.88417,0.90561,1.03711,0.95158,0.91019,-0.02609
85091,scatcher,scatcher,fork,fork,NA,NA,NA,NA,NA,NaN,NA
85091,hat,hat,lamp,lamp,0.73806,0.80012,0.84658,0.97761,0.77126,0.82673,-0.10699
85091,umbrella,umbrella,lamp,lamp,0.76467,0.84808,0.93375,0.99923,0.7898,0.86711,-0.05358
85091,light,light,lighter,lighter,0.5696,0.63707,0.70142,0.89705,0.49314,0.65966,-0.29423
85091,stabber,stabber,pencil,pencil,NA,0.95126,NA,0.81999,0.90704,0.89276,-0.00468
85091,curler,curler,pencil,pencil,0.7128,0.79737,0.88781,NA,1.0054,0.85085,-0.07056
85091,light,light,candle,candle,0.48871,0.49663,0.71893,0.54539,0.67086,0.5841,-0.34162
85091,weapon,weapon,brick,brick,0.85011,0.96659,0.9662,1.03924,0.96281,0.95699,0.03946
85091,color pencil,color pencil,brick,brick,1.00631,1.02162,0.97197,1.004,1.00874,1.00253,0.10816
85091,pretend microphone,pretend microphone,broom,broom,0.87436,1.00971,1.02444,1.04818,0.87627,0.96659,0.06426
85091,exercise tool,exercise tool,broom,broom,1.02777,0.92114,0.97593,0.96976,1.03582,0.98608,0.09681
85091,balance beam,balance beam,broom,broom,1.06019,1.04925,1.06527,0.94696,0.9794,1.02021,0.15552
85091,weapon,weapon,pillow,pillow,0.76682,0.89788,0.91916,1.09848,0.90789,0.91805,-0.02264
85091,chair,chair,pillow,pillow,0.66614,0.74909,0.79555,0.71664,0.78305,0.74209,-0.1751
85091,weapon,weapon,knife,knife,0.52292,0.63629,0.61982,0.7188,0.55026,0.60962,-0.34154
85091,tool,tool,knife,knife,0.65207,0.73281,0.74348,0.68968,0.65883,0.69537,-0.22187
85091,craft,craft,knife,knife,0.76002,0.87259,0.82443,0.96503,0.79957,0.84433,-0.08877
85091,weapon,weapon,sock,sock,0.82373,0.94051,0.85223,1.01228,0.92211,0.91017,-0.02226
85091,hat,hat,sock,sock,0.64285,0.74545,0.72479,0.85645,0.71528,0.73696,-0.20859
85091,puppet,puppet,sock,sock,0.68722,0.70923,0.781,0.8895,0.61075,0.73554,-0.19593
85091,gloves,gloves,sock,sock,0.68832,0.78718,0.69252,0.88076,0.63641,0.73704,-0.20648
85091,bowl,bowl,hat,hat,0.74582,0.82866,0.87287,0.95981,0.84943,0.85132,-0.07868
85091,bucket,bucket,hat,hat,0.7075,0.87591,0.74689,0.90803,0.67851,0.78337,-0.15424
85091,weapon,weapon,baseball,baseball,0.85926,0.93989,0.88546,0.99991,0.94601,0.92611,0.0034
85091,roller,roller,baseball,baseball,0.75579,0.87471,0.77705,0.89897,0.7059,0.80248,-0.12489
85091,chair,chair,baseball,baseball,0.92436,0.92137,1.001,1.08819,0.88973,0.96493,0.05827
85091,exercise tool,exercise tool,baseball,baseball,1.01044,1.00368,1.05504,0.98516,1.21228,1.05332,0.16404
85093,lighting candles,lighting candles,lighter,lighter,1.0545,1.02921,1.02469,1.00611,0.96539,1.01598,0.13727
85093,holding up pants,holding pants,belt,belt,1.00441,1.03162,0.92936,0.99823,1.06379,1.00548,0.10278
85093,light up a roo,light roo,candle,candle,0.97142,1.13283,0.97978,1.05129,0.93081,1.01323,0.11476
85093,birthday,birthday,candle,candle,0.74755,0.71919,0.87194,1.03056,0.74127,0.8221,-0.11321
85093,opening a box,opening box,knife,knife,0.94924,0.90688,0.97672,0.93302,1.16228,0.98563,0.08526
85093,telling time,telling time,clock,clock,0.97307,0.974,1.09565,0.98931,1.31805,1.07002,0.17604
85093,counting minutes,counting minutes,clock,clock,1.05544,1.04224,1.02985,0.99682,1.24994,1.07486,0.18452
85093,eating,eating,fork,fork,0.65325,0.73715,0.83192,0.77929,0.85995,0.77231,-0.1532
85093,writing a letter,writing letter,pencil,pencil,1.06458,1.0017,0.84593,1.08852,1.07699,1.01554,0.09509
85093,behind the ear,behind ear,pencil,pencil,1.01267,1.08308,1.00926,1.04022,0.9842,1.02589,0.13506
85093,hairstlye,hairstlye,pencil,pencil,NA,NA,NA,NA,NA,NaN,NA
85093,light,light,lamp,lamp,0.45035,0.57998,0.5627,0.45727,0.58453,0.52697,-0.40974
85093,summoning a genie,summoning genie,lamp,lamp,1.00972,0.97742,1.04003,1.0098,1.02086,1.01157,0.12576
85093,fashiojn,fashiojn,hat,hat,NA,NA,NA,NA,NA,NaN,NA
85093,collecting coins on the street,collecting coins street,hat,hat,0.82636,1.1057,1.05623,0.99086,0.80843,0.95752,0.06602
85093,shade,shade,hat,hat,0.71881,0.75267,0.83814,0.9064,0.84915,0.81303,-0.1194
85093,putting out a fire,putting fire,bucket,bucket,0.94187,1.04442,1.04751,1.03667,1.12435,1.03896,0.1382
85093,bailing,bailing,bucket,bucket,0.70702,0.86367,0.73677,0.85446,0.87085,0.80655,-0.13514
85093,playing catch,playing catch,baseball,baseball,0.90308,1.08862,0.975,1.10828,1.11973,1.03894,0.11411
85093,sports,sports,baseball,baseball,0.59554,0.58524,0.58558,0.44457,0.44283,0.53075,-0.37605
85093,slingshot,slingshot,baseball,baseball,0.77056,0.81067,0.87163,1.04685,1.12701,0.92534,-0.02696
85093,projectile,projectile,baseball,baseball,0.93491,0.87769,0.9288,0.94926,1.12512,0.96316,0.05326
85093,rolling out muslecle,rolling muslecle,baseball,baseball,0.85052,0.95207,0.94866,0.98139,0.85611,0.91775,0.01027
85093,keeping money,keeping money,purse,purse,1.15997,1.06823,0.98744,1.04254,1.0715,1.06594,0.18527
85093,desinger,desinger,purse,purse,NA,NA,NA,NA,NA,NaN,NA
85093,dooor stop,dooor stop,brick,brick,0.79068,0.98141,0.94634,0.9231,0.9264,0.91359,0.00297
85093,building a house,building house,brick,brick,0.84918,1.03531,0.93432,0.96233,1.11167,0.97856,0.05989
85093,sweep a series,sweep series,broom,broom,1.04396,1.05251,1.0363,0.97003,1.06691,1.03394,0.15572
85093,sweep,sweep,broom,broom,0.60906,0.62111,0.791,0.8579,0.7504,0.72589,-0.21754
85093,hairstyle,hairstyle,comb,comb,0.69666,0.72093,0.71331,0.34798,0.77148,0.65007,-0.22707
85093,pillow fight,pillow fight,pillow,pillow,1.04888,0.7973,1.04969,1.05484,0.91085,0.97231,0.08991
85093,smothering,smothering,pillow,pillow,0.66751,0.64818,0.80081,0.95922,0.77157,0.76946,-0.17927
85093,mittens,mittens,sock,sock,0.59675,0.65917,0.59083,0.81064,0.66468,0.66441,-0.29925
85105,pants,pants,belt,belt,0.56089,0.69242,0.76083,0.71311,0.6416,0.67377,-0.25488
85105,shirt,shirt,belt,belt,0.55693,0.77497,0.81607,0.75036,0.69412,0.71849,-0.20886
85105,dress,dress,belt,belt,0.62892,0.83675,0.81882,0.85321,0.71681,0.7709,-0.16095
85105,food,food,fork,fork,0.74298,0.75113,0.93078,0.93792,0.91544,0.85565,-0.0675
85105,egga,egga,fork,fork,NA,NA,NA,NA,NA,NaN,NA
85105,eating,eating,fork,fork,0.65325,0.73715,0.83192,0.77929,0.85995,0.77231,-0.1532
85105,mixing,mixing,fork,fork,0.86036,0.95118,0.92508,0.93452,0.86064,0.90636,0.00251
85105,dessert,dessert,fork,fork,0.71803,0.68323,0.82271,0.70333,0.76674,0.73881,-0.16629
85105,time,time,clock,clock,0.64911,0.76953,0.82558,0.81498,0.59082,0.73,-0.18808
85105,counting,counting,clock,clock,0.75271,0.79416,0.77049,0.93309,0.60894,0.77188,-0.15761
85105,decoration,decoration,clock,clock,0.94709,0.94556,0.89673,0.98829,0.87329,0.93019,0.02511
85105,drawing,drawing,clock,clock,0.80492,0.90196,0.88605,1.03602,0.83401,0.89259,-0.03646
85105,hat for animals,hat animals,sock,sock,1.17159,1.07771,0.97169,1.0736,0.97976,1.05487,0.17384
85105,hair curler,hair curler,sock,sock,1.11052,1.08892,0.92384,1.03193,0.95383,1.02181,0.13305
85105,weapon,weapon,sock,sock,0.82373,0.94051,0.85223,1.01228,0.92211,0.91017,-0.02226
85105,cleaning cloth,cleaning cloth,sock,sock,1.01314,1.04478,1.02323,0.9377,0.89891,0.98355,0.11193
85105,hair curler,hair curler,pencil,pencil,1.06884,1.0386,0.9453,1.07277,0.96442,1.01799,0.12076
85105,decoration,decoration,purse,purse,0.88578,0.94013,0.88045,0.92038,0.96205,0.91776,0.00721
85105,clothing,clothing,purse,purse,0.7674,0.80523,0.88246,0.84629,0.83722,0.82772,-0.08306
85105,cleaning,cleaning,bucket,bucket,0.76472,0.84859,0.76098,0.89743,0.67637,0.78962,-0.13772
85105,gifts,gifts,bucket,bucket,0.91914,1.02994,0.89717,0.99263,0.93979,0.95573,0.04454
85105,bag,bag,bucket,bucket,0.6686,0.76667,0.65766,0.85673,0.55301,0.70053,-0.24361
85105,planter,planter,hat,hat,0.82014,0.7492,0.94375,0.957,0.91127,0.87627,-0.03778
85105,cleaning cloth,cleaning cloth,hat,hat,0.9287,0.88584,1.05845,1.09149,1.04959,1.00281,0.09648
85105,yoga mat,yoga mat,pillow,pillow,1.01579,0.85405,0.9661,0.91389,1.02809,0.95558,0.07021
85105,straightener,straightener,comb,comb,0.59289,0.69303,0.64718,1.05457,0.87029,0.77159,-0.22574
85105,weapon,weapon,baseball,baseball,0.85926,0.93989,0.88546,0.99991,0.94601,0.92611,0.0034
85105,art,art,lamp,lamp,0.89897,0.8758,0.95634,1.02031,0.89625,0.92953,0.02113
85105,shovel,shovel,broom,broom,0.63514,0.76483,0.65799,0.80195,0.56624,0.68523,-0.25648
85105,art,art,knife,knife,0.8651,0.93586,0.88523,0.97332,0.88629,0.90916,-0.00652
85105,decoration,decoration,knife,knife,0.89281,0.92059,0.86175,0.95054,0.90028,0.90519,-0.00844
85105,fashion,fashion,knife,knife,0.89956,0.994,0.92939,0.93951,0.86276,0.92504,0.02645
85107,sleeping,sleeping,pillow,pillow,0.49193,0.62181,0.70303,0.42595,0.61986,0.57252,-0.33543
85107,back rest,back rest,pillow,pillow,1.08038,0.98471,0.95179,0.94354,1.00184,0.99245,0.112
85107,eat,eat,fork,fork,0.66404,0.66334,0.8645,0.83812,0.76666,0.75933,-0.16413
85107,stab,stab,fork,fork,0.68124,0.67108,0.88261,1.02783,0.96936,0.84642,-0.10687
85107,boke,boke,fork,fork,0.84572,0.79028,0.97766,NA,1.04501,0.91467,0.01137
85107,cut,cut,knife,knife,0.57773,0.69928,0.71558,0.38785,0.62316,0.60072,-0.28899
85107,slice,slice,knife,knife,0.56978,0.64596,0.68143,0.73416,0.59183,0.64463,-0.29557
85107,fire,fire,lighter,lighter,0.74083,0.72571,0.88513,0.99973,0.84243,0.83877,-0.09624
85107,stove,stove,lighter,lighter,0.70546,0.75785,0.78519,0.98313,0.79657,0.80564,-0.14366
85107,cigarette,cigarette,lighter,lighter,0.49898,0.4814,0.75563,0.98615,0.63068,0.67057,-0.30438
85107,fire,fire,lighter,lighter,0.74083,0.72571,0.88513,0.99973,0.84243,0.83877,-0.09624
85107,hair brush,hair brush,comb,comb,1.00113,1.08074,1.02804,1.03141,1.00866,1.03,0.14045
85107,time,time,clock,clock,0.64911,0.76953,0.82558,0.81498,0.59082,0.73,-0.18808
85107,light,light,lamp,lamp,0.45035,0.57998,0.5627,0.45727,0.58453,0.52697,-0.40974
85107,heat,heat,lamp,lamp,0.77272,0.85432,0.81562,1.00976,0.76643,0.84377,-0.09353
85107,game,game,baseball,baseball,0.51755,0.57879,0.70909,0.19889,0.48091,0.49705,-0.37091
85107,strike,strike,baseball,baseball,0.73503,0.75338,0.9027,0.96702,0.79381,0.83039,-0.09573
85107,water,water,bucket,bucket,0.50917,0.68197,0.72468,0.58638,0.66384,0.63321,-0.29178
85107,wall,wall,brick,brick,0.49978,0.51635,0.5833,0.37912,0.58773,0.51326,-0.40507
85107,build,build,brick,brick,0.68043,0.81555,0.80979,0.70277,0.69889,0.74149,-0.16507
85107,weight,weight,brick,brick,0.91866,0.92594,0.94351,0.94704,0.92389,0.93181,0.03281
85107,hold,hold,brick,brick,0.86253,0.8793,0.9384,1.04313,0.98219,0.94111,0.01843
85107,house,house,brick,brick,0.65988,0.82071,0.69071,0.85592,0.63317,0.73208,-0.21137
85107,store,store,purse,purse,0.67955,0.75461,0.90244,0.92609,0.86521,0.82558,-0.10552
85107,money,money,purse,purse,0.59802,0.79999,0.6888,0.77294,0.63881,0.69971,-0.24132
85107,accessory,accessory,purse,purse,0.67362,0.82179,0.84815,0.99659,0.90525,0.84908,-0.10109
85107,pants,pants,belt,belt,0.56089,0.69242,0.76083,0.71311,0.6416,0.67377,-0.25488
85107,light,light,candle,candle,0.48871,0.49663,0.71893,0.54539,0.67086,0.5841,-0.34162
85107,heat,heat,candle,candle,0.75275,0.85468,0.874,0.91119,0.85402,0.84933,-0.07318
85107,decoration,decoration,candle,candle,0.92694,0.81666,0.8094,1.03083,0.85385,0.88754,-0.0392
85107,cover,cover,hat,hat,0.79241,0.91586,0.90863,1.02551,0.83862,0.89621,-0.02973
85107,style,style,hat,hat,0.76199,0.88383,0.92894,0.96012,0.71927,0.85083,-0.06188
85107,accessory,accessory,hat,hat,0.83759,0.85175,0.92383,0.99548,0.85346,0.89242,-0.02332
85107,sweep,sweep,broom,broom,0.60906,0.62111,0.791,0.8579,0.7504,0.72589,-0.21754
85107,witch,witch,broom,broom,0.66734,0.75168,0.7257,0.84108,0.74904,0.74697,-0.19499
85107,costume,costume,broom,broom,0.82636,0.83798,0.85321,0.92488,0.93396,0.87528,-0.04715
85107,hit,hit,broom,broom,0.85502,0.92467,0.9492,0.94713,1.01714,0.93863,0.02806
85119,phone stand,phone stand,brick,brick,0.85553,0.97953,1.04977,0.99746,1.11466,0.99939,0.0931
85119,stool,stool,brick,brick,0.81612,0.77783,0.90362,0.97448,0.9178,0.87797,-0.04474
85119,decoration,decoration,brick,brick,0.854,0.8456,0.79746,0.904,0.65896,0.812,-0.099
85119,defensive weapon,defensive weapon,brick,brick,0.99055,1.03586,1.00086,0.93754,1.06794,1.00655,0.1205
85119,brush hair,brush hair,fork,fork,0.96609,1.02437,1.04995,0.94638,1.01457,1.00027,0.11976
85119,eyeliner outline,eyeliner outline,fork,fork,1.0495,0.98709,0.98724,0.97326,1.01272,1.00196,0.11856
85119,shred paper,shred paper,fork,fork,1.04308,0.97425,1.11236,1.08788,1.03544,1.0506,0.16862
85119,open doo,open doo,fork,fork,0.95354,1.06757,0.98721,0.98825,0.99342,0.998,0.10278
85119,necklace,necklace,belt,belt,0.66917,0.8387,0.76501,0.83873,0.77175,0.77667,-0.15894
85119,hat,hat,bucket,bucket,0.7075,0.87591,0.74689,0.90803,0.67851,0.78337,-0.15424
85119,stool,stool,bucket,bucket,0.65734,0.7667,0.71479,0.85528,0.6736,0.73354,-0.20924
85119,someting to sit on,someting sit,bucket,bucket,1.03949,0.98542,0.97737,1.01378,0.79073,0.96136,0.08077
85119,put plants in,put plants,bucket,bucket,1.05693,1.03948,1.0289,1.05067,1.09627,1.05445,0.16458
85119,beauty blender,beauty blender,sock,sock,0.99896,0.95079,0.94601,1.12379,1.00231,1.00437,0.08899
85119,hot pack,hot pack,sock,sock,1.03737,0.9077,1.00188,0.95494,0.9715,0.97468,0.09533
85119,hat or beanie,hat beanie,sock,sock,1.1742,1.05312,0.95957,0.97962,1.0512,1.04354,0.16954
85119,mask,mask,sock,sock,0.77407,0.89296,0.76632,0.94768,0.77566,0.83134,-0.10491
85119,bag,bag,sock,sock,0.6444,0.87987,0.64333,0.67558,0.71673,0.71198,-0.22009
85119,phone holder,phone holder,clock,clock,1.05653,1.01333,1.04061,1.10088,1.26301,1.09487,0.19164
85119,pictur holder,pictur holder,clock,clock,0.9542,1.05308,0.95748,1.03375,0.90648,0.981,0.07958
85119,as a fork,fork,comb,comb,0.74744,0.827,0.7822,0.95494,0.83424,0.82916,-0.11268
85119,to hold pictures,hold pictures,comb,comb,0.88424,0.96097,0.91824,1.02938,1.02049,0.96266,0.04066
85119,decoration,decoration,knife,knife,0.89281,0.92059,0.86175,0.95054,0.90028,0.90519,-0.00844
85119,sundial,sundial,knife,knife,0.88428,0.80746,0.86828,1.04919,0.96104,0.91405,-0.017
85119,to prop laptop on,prop laptop,pillow,pillow,1.03319,0.9367,0.96872,1.02238,1.038,0.9998,0.10334
85119,earring,earring,pencil,pencil,0.79744,0.84833,0.87994,0.82157,0.82296,0.83405,-0.06892
85119,unlock door,unlock door,pencil,pencil,0.98835,1.04533,0.92052,1.04842,0.99341,0.99921,0.09027
85119,massager on feet or back,massager feet back,baseball,baseball,0.94714,0.89208,0.96605,0.9661,1.35168,1.02461,0.10864
85119,photo prop,photo prop,broom,broom,0.95292,1.09312,1.07395,0.90154,1.07335,1.01898,0.14427
85119,swatter,swatter,broom,broom,0.64736,0.7384,NA,0.95087,1.00571,0.83558,-0.12744
85119,hat,hat,purse,purse,0.66334,0.77493,0.81603,0.77643,0.78344,0.76283,-0.15919
85119,tshirt,tshirt,purse,purse,0.74318,NA,0.82809,NA,NA,0.78564,-0.10519
85119,made into a blanket,made blanket,purse,purse,1.08394,1.02197,1.09084,0.93773,1.06894,1.04068,0.17918
85119,hold plants,hold plants,purse,purse,0.96565,0.98288,0.94276,0.93128,1.08935,0.98238,0.08378
85119,hold plants,hold plants,hat,hat,1.05867,1.00536,0.99764,0.97239,1.16231,1.03927,0.15158
85119,used as a bowl,used bowl,hat,hat,0.9985,1.05167,0.99999,1.08281,1.10438,1.04747,0.14169
85119,used as shoes,used shoes,hat,hat,1.12006,1.04242,0.94359,0.91429,1.12852,1.02978,0.15138
85119,earrings,earrings,lighter,lighter,0.86695,0.83014,0.95504,1.01319,0.8692,0.9069,-0.00397
85124,magic trick,magic trick,hat,hat,1.01458,0.95935,0.88081,1.01345,1.04105,0.98185,0.07142
85124,make a castel,make castel,brick,brick,1.1391,1.00843,0.98812,1.08068,1.09023,1.06131,0.1715
85124,try making a shirt out of it,try making shirt,pillow,pillow,0.75594,1.04601,0.99489,1.02028,0.9768,0.95878,0.03672
85124,an imagenary fight between fork and spoon,imagenary fight fork spoon,fork,fork,0.70727,0.95916,0.94246,1.05865,0.83173,0.89985,-0.03501
85124,set the clock backward and see if that affects me,set clock backward see affects,clock,clock,1.09266,1.15302,0.98417,1.14306,0.65616,1.00581,0.12458
85124,try soccer with it,try soccer,baseball,baseball,0.99658,1.01042,1.03687,1.07309,1.21628,1.06665,0.16136
85124,make a scarecrow,make scarecrow,broom,broom,0.93835,0.92072,1.04408,0.93399,0.89697,0.94682,0.06806
85124,smuggle some food in the movies,smuggle food movies,purse,purse,0.90721,1.00937,0.95105,0.95093,0.93514,0.95074,0.05146
85124,sock puppets,sock puppets,sock,sock,1.08156,0.94789,1.00159,1.14729,0.87433,1.01053,0.11667
85124,use it as a vase,use vase,bucket,bucket,0.97748,1.05164,1.02411,1.05484,1.01845,1.0253,0.12835
85124,make a statue,make statue,candle,candle,1.04558,1.02515,0.96077,0.94482,1.03709,1.00268,0.1179
85142,cooking,cooking,lighter,lighter,0.81502,0.95514,0.89009,1.04131,0.75798,0.89191,-0.03161
85142,smoking,smoking,lighter,lighter,0.69253,0.69649,0.83381,0.99166,0.81953,0.8068,-0.13993
85142,candle,candle,lighter,lighter,0.65686,0.64151,0.85169,0.95281,0.78331,0.77724,-0.16511
85142,stove,stove,lighter,lighter,0.70546,0.75785,0.78519,0.98313,0.79657,0.80564,-0.14366
85142,fashion accessory,fashion accessory,belt,belt,0.9732,1.00211,0.97957,0.93774,1.15725,1.00997,0.11383
85142,locking a door,locking door,belt,belt,0.90755,0.97907,0.99537,0.95391,1.0771,0.9826,0.0822
